order_id,channel,customer_id,location_id,status,total,placed_at,location_name,state,person_type,legal_name,order_item_id,product_variant_id,quantity,unit_price,line_total,product_id,cost_price,product_name,brand_id,category_id,brand_name,category_name,data,ano,ano_mes,dia_semana
30649,ecommerce,780,1,True,24093.75,2025-05-06,Loja Leão,PR,PJ,Novaes Eireli,92416,97,1,3055.12,3055.12,50,1407.89,Vela Mestra 1577,1,13,Yamaha Marine,Segurança,2025-05-06,2025,2025-05,Terça-Feira
30649,ecommerce,780,1,True,24093.75,2025-05-06,Loja Leão,PR,PJ,Novaes Eireli,92417,420,6,1752.23,10513.38,208,1137.81,Motor De Popa 9560,4,8,Honda Marine,Hélices,2025-05-06,2025,2025-05,Terça-Feira
30650,ecommerce,532,3,True,36117.72,2023-02-26,Armazém Siqueira,AP,PF,Vitor Gabriel Leão,92418,558,9,1757.24,15815.16,274,1246.27,Tinta Antifouling 5779,1,8,Yamaha Marine,Hélices,2023-02-26,2023,2023-02,Domingo
30650,ecommerce,532,3,True,36117.72,2023-02-26,Armazém Siqueira,AP,PF,Vitor Gabriel Leão,92419,912,6,1038.6,6231.6,451,706.53,Cabo Náutico 5416,11,13,Br Náutica,Segurança,2023-02-26,2023,2023-02,Domingo
30650,ecommerce,532,3,True,36117.72,2023-02-26,Armazém Siqueira,AP,PF,Vitor Gabriel Leão,92420,486,8,1758.87,14070.96,240,950.74,Bússola De Bordo 702,8,7,Simrad,Âncoras,2023-02-26,2023,2023-02,Domingo
30651,pos,1285,2,True,58312.28,2024-10-14,Armazém Camargo,PR,PJ,Guerra S.A.,92421,406,8,4130.15,33041.2,201,1966.74,Sonar Transducer 2387,2,1,Mercury Marine,Equipamentos,2024-10-14,2024,2024-10,Segunda-Feira
30651,pos,1285,2,True,58312.28,2024-10-14,Armazém Camargo,PR,PJ,Guerra S.A.,92422,622,8,1252.68,10021.44,304,707.73,Hélice De Alumínio 7333,8,3,Simrad,Coletes Salva-Vidas,2024-10-14,2024,2024-10,Segunda-Feira
30651,pos,1285,2,True,58312.28,2024-10-14,Armazém Camargo,PR,PJ,Guerra S.A.,92423,38,7,2178.52,15249.64,19,1492.14,Âncora Bruce 4405,6,14,Raymarine,Pesca,2024-10-14,2024,2024-10,Segunda-Feira
30652,pos,1654,5,True,29750.3,2026-08-28,Loja Oliveira,AL,PJ,Viana Me,92424,532,8,232.09,1856.72,262,128.94,Hélice De Alumínio 9192,1,12,Yamaha Marine,Manutenção,2026-08-28,2026,2026-08,Sexta-Feira
30652,pos,1654,5,True,29750.3,2026-08-28,Loja Oliveira,AL,PJ,Viana Me,92425,385,1,849.69,849.69,190,562.71,Gps Plotter 3107,9,4,Volvo Penta,Motores,2026-08-28,2026,2026-08,Sexta-Feira
30652,pos,1654,5,True,29750.3,2026-08-28,Loja Oliveira,AL,PJ,Viana Me,92426,39,1,3046.9,3046.9,20,1620.69,Gps Plotter 7169,7,6,Lowrance,Velas,2026-08-28,2026,2026-08,Sexta-Feira
30652,pos,1654,5,True,29750.3,2026-08-28,Loja Oliveira,AL,PJ,Viana Me,92427,342,7,3063.56,21444.92,170,1701.98,Bateria Náutica 834,1,9,Yamaha Marine,Acessórios De Convés,2026-08-28,2026,2026-08,Sexta-Feira
30652,pos,1654,5,True,29750.3,2026-08-28,Loja Oliveira,AL,PJ,Viana Me,92428,480,3,850.69,2552.07,237,574.79,Cabo Náutico 9307,11,14,Br Náutica,Pesca,2026-08-28,2026,2026-08,Sexta-Feira
30653,ecommerce,199,6,True,19226.56,2024-10-17,Loja Mendonça,PI,PJ,Santos E Filhos Me,92429,232,8,2403.32,19226.56,115,1195.68,Bateria Náutica 8635,6,11,Raymarine,Pintura Marítima,2024-10-17,2024,2024-10,Quinta-Feira
30654,ecommerce,1776,6,True,27593.15,2021-07-01,Loja Mendonça,PI,PF,Gustavo Henrique Porto,92430,444,2,544.34,1088.68,221,412.38,Sonar Transducer 4498,7,10,Lowrance,Iluminação,2021-07-01,2021,2021-07,Quinta-Feira
30654,ecommerce,1776,6,True,27593.15,2021-07-01,Loja Mendonça,PI,PF,Gustavo Henrique Porto,92431,287,10,996.89,9968.9,144,493.51,Vela Mestra 7171,11,11,Br Náutica,Pintura Marítima,2021-07-01,2021,2021-07,Quinta-Feira
30654,ecommerce,1776,6,True,27593.15,2021-07-01,Loja Mendonça,PI,PF,Gustavo Henrique Porto,92432,892,6,1896.85,11381.1,441,890.54,Colete Salva-Vidas 4674,6,7,Raymarine,Âncoras,2021-07-01,2021,2021-07,Quinta-Feira
30654,ecommerce,1776,6,True,27593.15,2021-07-01,Loja Mendonça,PI,PF,Gustavo Henrique Porto,92433,17,3,1238.93,3716.79,7,669.69,Cabo Náutico 4894,8,6,Simrad,Velas,2021-07-01,2021,2021-07,Quinta-Feira
30654,ecommerce,1776,6,True,27593.15,2021-07-01,Loja Mendonça,PI,PF,Gustavo Henrique Porto,92434,885,2,718.84,1437.68,438,438.32,Colete Salva-Vidas 2217,12,12,Marisul,Manutenção,2021-07-01,2021,2021-07,Quinta-Feira
30655,ecommerce,1621,3,True,65832.02,2025-12-11,Armazém Siqueira,AP,PJ,Alves Ltda,92435,443,8,2293.63,18349.04,220,1076.82,Tinta Antifouling 5225,3,8,Suzuki Marine,Hélices,2025-12-11,2025,2025-12,Quinta-Feira
30655,ecommerce,1621,3,True,65832.02,2025-12-11,Armazém Siqueira,AP,PJ,Alves Ltda,92436,72,5,3194.59,15972.95,37,1506.88,Âncora Bruce 3597,11,13,Br Náutica,Segurança,2025-12-11,2025,2025-12,Quinta-Feira
30655,ecommerce,1621,3,True,65832.02,2025-12-11,Armazém Siqueira,AP,PJ,Alves Ltda,92437,207,3,3733.72,11201.16,101,1839.27,Defensa Náutica 3482,5,6,Garmin,Velas,2025-12-11,2025,2025-12,Quinta-Feira
30655,ecommerce,1621,3,True,65832.02,2025-12-11,Armazém Siqueira,AP,PJ,Alves Ltda,92438,402,9,1676.19,15085.71,198,980.23,Hélice De Alumínio 8067,7,1,Lowrance,Equipamentos,2025-12-11,2025,2025-12,Quinta-Feira
30655,ecommerce,1621,3,True,65832.02,2025-12-11,Armazém Siqueira,AP,PJ,Alves Ltda,92439,400,2,2611.58,5223.16,197,1492.33,Motor De Popa 2175,9,8,Volvo Penta,Hélices,2025-12-11,2025,2025-12,Quinta-Feira
30656,pos,308,6,True,18748.36,2026-01-07,Loja Mendonça,PI,PF,Aylla Moreira,92440,992,9,1149.14,10342.26,492,781.73,Bateria Náutica 4361,5,11,Garmin,Pintura Marítima,2026-01-07,2026,2026-01,Quarta-Feira
30656,pos,308,6,True,18748.36,2026-01-07,Loja Mendonça,PI,PF,Aylla Moreira,92441,76,10,1096.27,10962.7,39,559.32,Bateria Náutica 3427,7,7,Lowrance,Âncoras,2026-01-07,2026,2026-01,Quarta-Feira
30657,pos,339,1,True,21286.49,2026-03-15,Loja Leão,PR,PJ,Sá Costela S/A Me,92442,755,5,2481.91,12409.55,372,1909.16,Vela Mestra 500,9,13,Volvo Penta,Segurança,2026-03-15,2026,2026-03,Domingo
30657,pos,339,1,True,21286.49,2026-03-15,Loja Leão,PR,PJ,Sá Costela S/A Me,92443,16,4,1705.81,6823.24,6,1254.27,Defensa Náutica 7487,10,3,Maxsea,Coletes Salva-Vidas,2026-03-15,2026,2026-03,Domingo
30657,pos,339,1,True,21286.49,2026-03-15,Loja Leão,PR,PJ,Sá Costela S/A Me,92444,516,5,410.74,2053.7,255,225.68,Sonar Transducer 5593,12,14,Marisul,Pesca,2026-03-15,2026,2026-03,Domingo
30658,ecommerce,778,2,True,9127.87,2026-02-20,Armazém Camargo,PR,PJ,Martins Souza - Me,92446,430,4,376.66,1506.64,214,252.79,Hélice De Alumínio 8208,7,3,Lowrance,Coletes Salva-Vidas,2026-02-20,2026,2026-02,Sexta-Feira
30660,ecommerce,44,6,True,20629.62,2022-10-25,Loja Mendonça,PI,PJ,Vasconcelos Moreira - Me,92450,773,3,1486.53,4459.59,380,678.78,Sonar Transducer 8538,11,11,Br Náutica,Pintura Marítima,2022-10-25,2022,2022-10,Terça-Feira
30660,ecommerce,44,6,True,20629.62,2022-10-25,Loja Mendonça,PI,PJ,Vasconcelos Moreira - Me,92451,533,9,1796.67,16170.03,263,950.62,Tinta Antifouling 3557,1,10,Yamaha Marine,Iluminação,2022-10-25,2022,2022-10,Terça-Feira
30662,ecommerce,947,5,True,14536.83,2021-11-23,Loja Oliveira,AL,PJ,Oliveira S.A.,92455,69,7,301.17,2108.19,36,152.88,Gps Plotter 8951,11,11,Br Náutica,Pintura Marítima,2021-11-23,2021,2021-11,Terça-Feira
30662,ecommerce,947,5,True,14536.83,2021-11-23,Loja Oliveira,AL,PJ,Oliveira S.A.,92456,435,4,3107.16,12428.64,216,1954.19,Âncora Bruce 1018,8,5,Simrad,Eletrônica Náutica,2021-11-23,2021,2021-11,Terça-Feira
30664,ecommerce,1785,4,True,29531.39,2026-02-13,Armazém Novaes,PI,PF,Ana Ribeiro,92458,524,7,3058.94,21412.58,258,1593.2,Bateria Náutica 5523,7,9,Lowrance,Acessórios De Convés,2026-02-13,2026,2026-02,Sexta-Feira
30664,ecommerce,1785,4,True,29531.39,2026-02-13,Armazém Novaes,PI,PF,Ana Ribeiro,92459,642,3,2706.27,8118.81,313,1919.34,Colete Salva-Vidas 3456,1,6,Yamaha Marine,Velas,2026-02-13,2026,2026-02,Sexta-Feira
30666,pos,976,2,True,42714.15,2025-10-18,Armazém Camargo,PR,PF,Ana Carolina Vargas,92461,625,9,1556.72,14010.48,305,798.32,Bateria Náutica 5556,2,11,Mercury Marine,Pintura Marítima,2025-10-18,2025,2025-10,Sábado
30666,pos,976,2,True,42714.15,2025-10-18,Armazém Camargo,PR,PF,Ana Carolina Vargas,92463,838,4,2379.75,9519.0,414,1286.35,Âncora Bruce 5302,5,14,Garmin,Pesca,2025-10-18,2025,2025-10,Sábado
30666,pos,976,2,True,42714.15,2025-10-18,Armazém Camargo,PR,PF,Ana Carolina Vargas,92464,634,1,2123.91,2123.91,310,1352.81,Vela Mestra 8489,6,4,Raymarine,Motores,2025-10-18,2025,2025-10,Sábado
30667,ecommerce,1520,4,True,9486.58,2024-03-02,Armazém Novaes,PI,PF,João Guilherme Santos,92465,674,6,1350.67,8104.02,330,918.82,Bússola De Bordo 4659,9,6,Volvo Penta,Velas,2024-03-02,2024,2024-03,Sábado
30667,ecommerce,1520,4,True,9486.58,2024-03-02,Armazém Novaes,PI,PF,João Guilherme Santos,92466,555,8,172.82,1382.56,273,90.48,Vela Mestra 3325,4,2,Honda Marine,Cabos,2024-03-02,2024,2024-03,Sábado
30668,pos,523,6,True,46068.16,2026-11-28,Loja Mendonça,PI,PJ,Freitas Da Cunha - Ei Ltda,92467,847,8,390.46,3123.68,420,273.05,Colete Salva-Vidas 6879,6,8,Raymarine,Hélices,2026-11-28,2026,2026-11,Sábado
30668,pos,523,6,True,46068.16,2026-11-28,Loja Mendonça,PI,PJ,Freitas Da Cunha - Ei Ltda,92468,627,9,638.76,5748.84,306,443.58,Cabo Náutico 9175,3,5,Suzuki Marine,Eletrônica Náutica,2026-11-28,2026,2026-11,Sábado
30668,pos,523,6,True,46068.16,2026-11-28,Loja Mendonça,PI,PJ,Freitas Da Cunha - Ei Ltda,92469,603,7,2282.68,15978.76,295,1201.41,Cabo Náutico 2105,7,8,Lowrance,Hélices,2026-11-28,2026,2026-11,Sábado
30668,pos,523,6,True,46068.16,2026-11-28,Loja Mendonça,PI,PJ,Freitas Da Cunha - Ei Ltda,92470,350,2,3084.23,6168.46,174,1623.28,Bússola De Bordo 755,4,5,Honda Marine,Eletrônica Náutica,2026-11-28,2026,2026-11,Sábado
30673,pos,1407,1,True,34721.64,2023-03-14,Loja Leão,PR,PJ,Cirino Ferreira S/A Ltda,92486,883,9,401.36,3612.24,437,276.8,Hélice De Alumínio 728,11,4,Br Náutica,Motores,2023-03-14,2023,2023-03,Terça-Feira
30673,pos,1407,1,True,34721.64,2023-03-14,Loja Leão,PR,PJ,Cirino Ferreira S/A Ltda,92487,1004,7,3533.76,24736.32,498,1985.26,Gps Plotter 7720,12,14,Marisul,Pesca,2023-03-14,2023,2023-03,Terça-Feira
30673,pos,1407,1,True,34721.64,2023-03-14,Loja Leão,PR,PJ,Cirino Ferreira S/A Ltda,92488,977,3,2124.36,6373.08,483,1562.03,Defensa Náutica 9695,2,10,Mercury Marine,Iluminação,2023-03-14,2023,2023-03,Terça-Feira
30678,pos,367,3,True,8153.27,2026-10-24,Armazém Siqueira,AP,PF,Luiza Silva,92503,559,3,893.57,2680.71,274,444.56,Tinta Antifouling 5779,1,8,Yamaha Marine,Hélices,2026-10-24,2026,2026-10,Sábado
30678,pos,367,3,True,8153.27,2026-10-24,Armazém Siqueira,AP,PF,Luiza Silva,92504,829,2,2736.28,5472.56,410,1328.29,Vela Mestra 207,12,8,Marisul,Hélices,2026-10-24,2026,2026-10,Sábado
30679,ecommerce,1783,6,True,30270.19,2023-10-24,Loja Mendonça,PI,PJ,Da Cunha - Me,92505,672,8,172.41,1379.28,329,127.71,Colete Salva-Vidas 3098,9,5,Volvo Penta,Eletrônica Náutica,2023-10-24,2023,2023-10,Terça-Feira
30679,ecommerce,1783,6,True,30270.19,2023-10-24,Loja Mendonça,PI,PJ,Da Cunha - Me,92506,475,10,2250.91,22509.1,235,1643.0,Gps Plotter 1842,5,7,Garmin,Âncoras,2023-10-24,2023,2023-10,Terça-Feira
30679,ecommerce,1783,6,True,30270.19,2023-10-24,Loja Mendonça,PI,PJ,Da Cunha - Me,92507,644,3,2127.27,6381.81,314,1372.43,Tinta Antifouling 2982,5,12,Garmin,Manutenção,2023-10-24,2023,2023-10,Terça-Feira
30680,ecommerce,361,5,True,37304.12,2024-02-07,Loja Oliveira,AL,PJ,Borges Sampaio - Me,92508,357,5,323.5,1617.5,177,158.58,Gps Plotter 8413,9,7,Volvo Penta,Âncoras,2024-02-07,2024,2024-02,Quarta-Feira
30680,ecommerce,361,5,True,37304.12,2024-02-07,Loja Oliveira,AL,PJ,Borges Sampaio - Me,92509,577,9,2670.7,24036.3,283,1543.76,Defensa Náutica 3209,1,8,Yamaha Marine,Hélices,2024-02-07,2024,2024-02,Quarta-Feira
30683,pos,464,2,True,37694.91,2022-07-19,Armazém Camargo,PR,PJ,Mendonça Me,92517,91,5,3732.21,18661.05,47,1768.82,Motor De Popa 5561,10,7,Maxsea,Âncoras,2022-07-19,2022,2022-07,Terça-Feira
30683,pos,464,2,True,37694.91,2022-07-19,Armazém Camargo,PR,PJ,Mendonça Me,92518,596,6,2495.2,14971.2,293,1450.7,Gps Plotter 7173,11,13,Br Náutica,Segurança,2022-07-19,2022,2022-07,Terça-Feira
30683,pos,464,2,True,37694.91,2022-07-19,Armazém Camargo,PR,PJ,Mendonça Me,92519,849,5,383.9,1919.5,421,264.76,Hélice De Alumínio 314,10,1,Maxsea,Equipamentos,2022-07-19,2022,2022-07,Terça-Feira
30683,pos,464,2,True,37694.91,2022-07-19,Armazém Camargo,PR,PJ,Mendonça Me,92520,333,2,1071.58,2143.16,165,595.32,Gps Plotter 6840,10,12,Maxsea,Manutenção,2022-07-19,2022,2022-07,Terça-Feira
30684,ecommerce,1253,6,True,62835.59,2026-12-01,Loja Mendonça,PI,PF,Nicolas Martins,92521,743,10,2785.44,27854.4,366,1667.93,Bússola De Bordo 1762,9,6,Volvo Penta,Velas,2026-12-01,2026,2026-12,Terça-Feira
30684,ecommerce,1253,6,True,62835.59,2026-12-01,Loja Mendonça,PI,PF,Nicolas Martins,92522,294,6,3564.11,21384.66,147,1837.17,Motor De Popa 1923,7,10,Lowrance,Iluminação,2026-12-01,2026,2026-12,Terça-Feira
30684,ecommerce,1253,6,True,62835.59,2026-12-01,Loja Mendonça,PI,PF,Nicolas Martins,92523,89,1,767.13,767.13,46,511.42,Defensa Náutica 5036,10,10,Maxsea,Iluminação,2026-12-01,2026,2026-12,Terça-Feira
30684,ecommerce,1253,6,True,62835.59,2026-12-01,Loja Mendonça,PI,PF,Nicolas Martins,92524,659,10,1282.94,12829.4,322,903.48,Bateria Náutica 2619,5,7,Garmin,Âncoras,2026-12-01,2026,2026-12,Terça-Feira
30685,ecommerce,1192,2,True,20335.8,2025-03-14,Armazém Camargo,PR,PF,Luiz Gustavo Moura,92525,934,6,2495.73,14974.38,464,1610.15,Gps Plotter 9584,4,9,Honda Marine,Acessórios De Convés,2025-03-14,2025,2025-03,Sexta-Feira
30685,ecommerce,1192,2,True,20335.8,2025-03-14,Armazém Camargo,PR,PF,Luiz Gustavo Moura,92526,559,6,893.57,5361.42,274,444.56,Tinta Antifouling 5779,1,8,Yamaha Marine,Hélices,2025-03-14,2025,2025-03,Sexta-Feira
30686,ecommerce,316,4,True,23608.71,2026-06-28,Armazém Novaes,PI,PF,Sr. Brayan Albuquerque,92527,641,1,409.45,409.45,313,310.19,Colete Salva-Vidas 3456,1,6,Yamaha Marine,Velas,2026-06-28,2026,2026-06,Domingo
30686,ecommerce,316,4,True,23608.71,2026-06-28,Armazém Novaes,PI,PF,Sr. Brayan Albuquerque,92528,108,7,1501.07,10507.49,57,829.32,Vela Mestra 6445,11,1,Br Náutica,Equipamentos,2026-06-28,2026,2026-06,Domingo
30686,ecommerce,316,4,True,23608.71,2026-06-28,Armazém Novaes,PI,PF,Sr. Brayan Albuquerque,92529,384,1,751.1,751.1,190,472.39,Gps Plotter 3107,9,4,Volvo Penta,Motores,2026-06-28,2026,2026-06,Domingo
30686,ecommerce,316,4,True,23608.71,2026-06-28,Armazém Novaes,PI,PF,Sr. Brayan Albuquerque,92530,16,7,1705.81,11940.67,6,1254.27,Defensa Náutica 7487,10,3,Maxsea,Coletes Salva-Vidas,2026-06-28,2026,2026-06,Domingo
30688,ecommerce,5,3,True,10723.8,2026-01-10,Armazém Siqueira,AP,PF,Hellena Rodrigues,92534,35,8,1255.65,10045.2,17,848.41,Gps Plotter 3436,8,9,Simrad,Acessórios De Convés,2026-01-10,2026,2026-01,Sábado
30688,ecommerce,5,3,True,10723.8,2026-01-10,Armazém Siqueira,AP,PF,Hellena Rodrigues,92535,769,6,113.1,678.6,378,53.1,Cabo Náutico 5157,6,11,Raymarine,Pintura Marítima,2026-01-10,2026,2026-01,Sábado
30689,pos,1247,2,True,10682.8,2026-03-02,Armazém Camargo,PR,PJ,Farias Pacheco Ltda.,92536,577,4,2670.7,10682.8,283,1543.76,Defensa Náutica 3209,1,8,Yamaha Marine,Hélices,2026-03-02,2026,2026-03,Segunda-Feira
30690,ecommerce,1769,6,True,73776.88,2025-04-15,Loja Mendonça,PI,PF,Dr. João Gabriel Leão,92537,747,6,3184.94,19109.64,368,1592.47,Cabo Náutico 7039,2,11,Mercury Marine,Pintura Marítima,2025-04-15,2025,2025-04,Terça-Feira
30690,ecommerce,1769,6,True,73776.88,2025-04-15,Loja Mendonça,PI,PF,Dr. João Gabriel Leão,92538,62,5,2219.2,11096.0,32,1219.34,Defensa Náutica 793,9,6,Volvo Penta,Velas,2025-04-15,2025,2025-04,Terça-Feira
30690,ecommerce,1769,6,True,73776.88,2025-04-15,Loja Mendonça,PI,PF,Dr. João Gabriel Leão,92539,190,5,256.91,1284.55,92,121.76,Sonar Transducer 1236,12,6,Marisul,Velas,2025-04-15,2025,2025-04,Terça-Feira
30690,ecommerce,1769,6,True,73776.88,2025-04-15,Loja Mendonça,PI,PF,Dr. João Gabriel Leão,92540,284,8,2079.95,16639.6,143,1333.3,Tinta Antifouling 849,9,2,Volvo Penta,Cabos,2025-04-15,2025,2025-04,Terça-Feira
30690,ecommerce,1769,6,True,73776.88,2025-04-15,Loja Mendonça,PI,PF,Dr. João Gabriel Leão,92541,237,9,3281.12,29530.08,117,1562.44,Sonar Transducer 869,5,9,Garmin,Acessórios De Convés,2025-04-15,2025,2025-04,Terça-Feira
30691,ecommerce,674,4,True,56149.06,2025-03-18,Armazém Novaes,PI,PF,Kamilly Das Neves,92543,806,10,964.88,9648.8,396,694.16,Bússola De Bordo 8014,4,4,Honda Marine,Motores,2025-03-18,2025,2025-03,Terça-Feira
30691,ecommerce,674,4,True,56149.06,2025-03-18,Armazém Novaes,PI,PF,Kamilly Das Neves,92544,690,10,2340.26,23402.6,338,1206.32,Cabo Náutico 5724,10,8,Maxsea,Hélices,2025-03-18,2025,2025-03,Terça-Feira
30691,ecommerce,674,4,True,56149.06,2025-03-18,Armazém Novaes,PI,PF,Kamilly Das Neves,92545,788,7,736.62,5156.34,387,515.12,Cabo Náutico 6511,9,4,Volvo Penta,Motores,2025-03-18,2025,2025-03,Terça-Feira
30692,ecommerce,1590,6,True,24255.69,2023-03-17,Loja Mendonça,PI,PF,Vinicius Gomes,92546,11,9,1838.76,16548.84,5,1114.4,Bússola De Bordo 3641,4,6,Honda Marine,Velas,2023-03-17,2023,2023-03,Sexta-Feira
30692,ecommerce,1590,6,True,24255.69,2023-03-17,Loja Mendonça,PI,PF,Vinicius Gomes,92548,832,3,1858.79,5576.37,411,860.55,Motor De Popa 684,8,2,Simrad,Cabos,2023-03-17,2023,2023-03,Sexta-Feira
30693,ecommerce,1949,4,True,13527.88,2025-03-29,Armazém Novaes,PI,PF,Valentina Correia,92549,515,4,1166.89,4667.56,255,627.36,Sonar Transducer 5593,12,14,Marisul,Pesca,2025-03-29,2025,2025-03,Sábado
30693,ecommerce,1949,4,True,13527.88,2025-03-29,Armazém Novaes,PI,PF,Valentina Correia,92550,181,6,1476.72,8860.32,88,777.22,Tinta Antifouling 6853,3,8,Suzuki Marine,Hélices,2025-03-29,2025,2025-03,Sábado
30694,ecommerce,1344,6,True,35606.49,2021-01-11,Loja Mendonça,PI,PF,Alexia Nogueira,92551,9,1,3194.63,3194.63,4,1655.25,Sonar Transducer 9933,5,10,Garmin,Iluminação,2021-01-11,2021,2021-01,Segunda-Feira
30694,ecommerce,1344,6,True,35606.49,2021-01-11,Loja Mendonça,PI,PF,Alexia Nogueira,92552,963,8,279.53,2236.24,476,149.48,Vela Mestra 5689,1,4,Yamaha Marine,Motores,2021-01-11,2021,2021-01,Segunda-Feira
30694,ecommerce,1344,6,True,35606.49,2021-01-11,Loja Mendonça,PI,PF,Alexia Nogueira,92553,720,6,3314.63,19887.78,352,1534.55,Âncora Bruce 7571,9,1,Volvo Penta,Equipamentos,2021-01-11,2021,2021-01,Segunda-Feira
30694,ecommerce,1344,6,True,35606.49,2021-01-11,Loja Mendonça,PI,PF,Alexia Nogueira,92554,109,5,824.56,4122.8,57,425.03,Vela Mestra 6445,11,1,Br Náutica,Equipamentos,2021-01-11,2021,2021-01,Segunda-Feira
30694,ecommerce,1344,6,True,35606.49,2021-01-11,Loja Mendonça,PI,PF,Alexia Nogueira,92555,523,3,2812.6,8437.8,258,1887.65,Bateria Náutica 5523,7,9,Lowrance,Acessórios De Convés,2021-01-11,2021,2021-01,Segunda-Feira
30695,ecommerce,1159,3,True,9287.86,2024-09-04,Armazém Siqueira,AP,PF,Juliana Vargas,92556,382,4,2579.96,10319.84,189,1216.96,Cabo Náutico 8341,2,14,Mercury Marine,Pesca,2024-09-04,2024,2024-09,Quarta-Feira
30697,ecommerce,260,4,True,20715.4,2025-12-19,Armazém Novaes,PI,PF,Davi Luiz Souza,92559,685,9,616.77,5550.93,335,408.46,Vela Mestra 8049,12,11,Marisul,Pintura Marítima,2025-12-19,2025,2025-12,Sexta-Feira
30697,ecommerce,260,4,True,20715.4,2025-12-19,Armazém Novaes,PI,PF,Davi Luiz Souza,92560,89,9,767.13,6904.17,46,511.42,Defensa Náutica 5036,10,10,Maxsea,Iluminação,2025-12-19,2025,2025-12,Sexta-Feira
30697,ecommerce,260,4,True,20715.4,2025-12-19,Armazém Novaes,PI,PF,Davi Luiz Souza,92561,406,2,4130.15,8260.3,201,1966.74,Sonar Transducer 2387,2,1,Mercury Marine,Equipamentos,2025-12-19,2025,2025-12,Sexta-Feira
30698,ecommerce,530,4,True,5262.32,2022-12-14,Armazém Novaes,PI,PJ,Correia Ltda,92562,461,4,1315.58,5262.32,229,681.65,Bateria Náutica 5653,5,4,Garmin,Motores,2022-12-14,2022,2022-12,Quarta-Feira
30700,ecommerce,808,3,True,6418.38,2021-10-22,Armazém Siqueira,AP,PF,Luan Dias,92564,799,1,487.86,487.86,392,266.59,Tinta Antifouling 3067,12,9,Marisul,Acessórios De Convés,2021-10-22,2021,2021-10,Sexta-Feira
30700,ecommerce,808,3,True,6418.38,2021-10-22,Armazém Siqueira,AP,PF,Luan Dias,92565,8,4,522.87,2091.48,3,378.89,Tinta Antifouling 5479,4,4,Honda Marine,Motores,2021-10-22,2021,2021-10,Sexta-Feira
30700,ecommerce,808,3,True,6418.38,2021-10-22,Armazém Siqueira,AP,PF,Luan Dias,92566,177,4,959.76,3839.04,86,666.5,Gps Plotter 4446,10,3,Maxsea,Coletes Salva-Vidas,2021-10-22,2021,2021-10,Sexta-Feira
30701,pos,834,6,True,71352.58,2025-02-14,Loja Mendonça,PI,PJ,Alves Pires Ltda.,92567,401,9,2763.78,24874.02,198,1695.57,Hélice De Alumínio 8067,7,1,Lowrance,Equipamentos,2025-02-14,2025,2025-02,Sexta-Feira
30701,pos,834,6,True,71352.58,2025-02-14,Loja Mendonça,PI,PJ,Alves Pires Ltda.,92568,843,2,2953.89,5907.78,417,1869.55,Bússola De Bordo 6310,12,9,Marisul,Acessórios De Convés,2025-02-14,2025,2025-02,Sexta-Feira
30701,pos,834,6,True,71352.58,2025-02-14,Loja Mendonça,PI,PJ,Alves Pires Ltda.,92569,795,6,1245.37,7472.22,390,813.97,Defensa Náutica 3955,5,12,Garmin,Manutenção,2025-02-14,2025,2025-02,Sexta-Feira
30701,pos,834,6,True,71352.58,2025-02-14,Loja Mendonça,PI,PJ,Alves Pires Ltda.,92570,199,8,1845.98,14767.84,97,1079.52,Motor De Popa 5396,2,12,Mercury Marine,Manutenção,2025-02-14,2025,2025-02,Sexta-Feira
30701,pos,834,6,True,71352.58,2025-02-14,Loja Mendonça,PI,PJ,Alves Pires Ltda.,92571,97,6,3055.12,18330.72,50,1407.89,Vela Mestra 1577,1,13,Yamaha Marine,Segurança,2025-02-14,2025,2025-02,Sexta-Feira
30702,ecommerce,1689,6,True,59740.18,2021-10-04,Loja Mendonça,PI,PF,João Lucas Azevedo,92572,428,3,4017.39,12052.17,213,1940.77,Tinta Antifouling 8939,8,6,Simrad,Velas,2021-10-04,2021,2021-10,Segunda-Feira
30702,ecommerce,1689,6,True,59740.18,2021-10-04,Loja Mendonça,PI,PF,João Lucas Azevedo,92573,993,1,2476.49,2476.49,492,1179.28,Bateria Náutica 4361,5,11,Garmin,Pintura Marítima,2021-10-04,2021,2021-10,Segunda-Feira
30702,ecommerce,1689,6,True,59740.18,2021-10-04,Loja Mendonça,PI,PF,João Lucas Azevedo,92574,216,4,3139.0,12556.0,107,1814.45,Tinta Antifouling 5097,9,10,Volvo Penta,Iluminação,2021-10-04,2021,2021-10,Segunda-Feira
30702,ecommerce,1689,6,True,59740.18,2021-10-04,Loja Mendonça,PI,PF,João Lucas Azevedo,92575,213,8,349.73,2797.84,105,197.59,Defensa Náutica 1200,4,9,Honda Marine,Acessórios De Convés,2021-10-04,2021,2021-10,Segunda-Feira
30702,ecommerce,1689,6,True,59740.18,2021-10-04,Loja Mendonça,PI,PF,João Lucas Azevedo,92576,91,8,3732.21,29857.68,47,1768.82,Motor De Popa 5561,10,7,Maxsea,Âncoras,2021-10-04,2021,2021-10,Segunda-Feira
30703,ecommerce,1019,3,True,40631.89,2026-12-04,Armazém Siqueira,AP,PJ,Pinto S.A.,92577,434,6,103.95,623.7,216,58.4,Âncora Bruce 1018,8,5,Simrad,Eletrônica Náutica,2026-12-04,2026,2026-12,Sexta-Feira
