customer_id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,customer_is_active,customer_created_at,customer_updated_at
1015,PF,Ágatha Mendes,nan,60369282469,nan,gatha.mendes.1015@example.com,5578912248905,True,2020-06-16 12:59:38,2024-05-22 20:17:52
1016,PF,Olivia Aparecida,nan,46512404963,nan,olivia.aparecida.1016@example.com,5567900900436,True,2024-12-09 12:25:13,2026-07-30 13:25:08
1017,PJ,Porto ME,Borges,65709343000175,584826691,porto.me.1017@example.com,5562948355054,True,2026-03-17 16:28:57,2026-12-22 05:33:32
1018,PF,Marcos Vinicius Siqueira,nan,93869825952,nan,marcos.vinicius.siqueira.1018@example.com,5580970633699,True,2022-08-23 23:41:23,2025-02-18 00:25:28
1019,PJ,Pinto S.A.,Viana,54755842000182,098221040,pinto.s.a.1019@example.com,5564981880442,True,2023-06-21 21:23:57,2023-12-13 10:37:22
1020,PF,Olívia Monteiro,nan,69849251506,nan,ol.via.monteiro.1020@example.com,5583963816432,True,2026-09-05 22:35:24,2026-09-07 20:18:52
1021,PJ,Casa Grande e Filhos ME,Pinto,59311536000170,428946420,casa.grande.e.filhos.me.1021@example.com,5562958631441,True,2026-04-12 02:09:22,2026-07-13 10:52:07
1022,PF,Ana Cecília Gomes,nan,92571157043,nan,ana.cec.lia.gomes.1022@example.com,5562955402635,True,2022-10-27 03:50:13,2026-09-20 20:43:25
1023,PJ,Nogueira S.A.,nan,58139041000143,243017646,nogueira.s.a.1023@example.com,5548998803153,True,2025-07-28 05:37:42,2026-04-22 02:23:01
1024,PJ,da Mota Farias e Filhos S.A.,nan,41661728000141,279050404,da.mota.farias.e.filhos.s.a.1024@example.com,5533935384951,True,2021-03-03 15:40:30,2026-02-04 16:00:45
1025,PF,Hellena Casa Grande,nan,705102530,nan,hellena.casa.grande.1025@example.com,5511997871809,True,2025-12-01 18:55:42,2026-02-06 15:21:52
1026,PJ,da Costa Pastor S/A EIRELI,Monteiro Cunha S.A.,68935797000152,653060119,da.costa.pastor.s.a.eireli.1026@example.com,5575961786880,True,2021-05-23 18:00:48,2024-09-02 09:14:01
1027,PF,Francisco Costela,nan,20281138125,nan,francisco.costela.1027@example.com,5509915618298,True,2026-08-19 16:23:40,2026-09-13 01:27:32
1028,PJ,da Cruz e Filhos ME,Farias,75313013000110,774491609,da.cruz.e.filhos.me.1028@example.com,5565995201491,True,2024-02-14 02:31:01,2024-06-13 13:14:46
1029,PJ,Moura e Filhos Ltda,Caldeira,43892467000104,843368750,moura.e.filhos.ltda.1029@example.com,5526932239982,True,2024-02-25 07:31:09,2025-06-13 12:13:03
1030,PF,Isaque Machado,nan,68774754963,nan,isaque.machado.1030@example.com,5555961140428,True,2021-03-01 04:11:15,2024-04-14 05:28:48
1031,PF,Maria Luísa Souza,nan,96107713786,nan,maria.lu.sa.souza.1031@example.com,5550953766608,True,2022-10-06 15:20:52,2025-01-09 10:04:59
1032,PF,Srta. Bruna Souza,nan,17236586501,nan,srta.bruna.souza.1032@example.com,55060903083566,True,2024-08-18 03:34:09,2025-05-04 22:13:39
1033,PJ,Teixeira S/A EIRELI,Cassiano,78881108000128,715312345,teixeira.s.a.eireli.1033@example.com,5506988269177,True,2025-07-27 08:09:59,2025-12-22 06:21:39
1034,PF,Cecília Pinto,nan,25771034177,nan,cec.lia.pinto.1034@example.com,5584940134808,True,2024-07-14 11:03:33,2025-06-26 07:25:07
1035,PF,Evelyn Fernandes,nan,3555297422,0,evelyn.fernandes.1035@example.com,5537988260335,True,2022-03-11 12:14:21,2026-03-04 07:28:50
1036,PF,Camila Aragão,nan,94260959425,nan,camila.arag.o.1036@example.com,5557909085991,True,2023-08-30 11:20:03,2025-09-30 05:18:06
1037,PF,João Pedro Oliveira,nan,90486639541,nan,jo.o.pedro.oliveira.1037@example.com,55007949269996,True,2023-04-21 06:14:04,2025-04-27 15:11:47
1038,PF,Maria Flor Vasconcelos,nan,58098046834,nan,maria.flor.vasconcelos.1038@example.com,5589997184285,True,2023-06-13 02:33:16,2025-09-22 01:05:37
1039,PF,Maria Isis Porto,nan,92896692924,nan,maria.isis.porto.1039@example.com,5532959140849,True,2026-07-11 22:23:43,2026-12-06 19:58:40
1040,PF,Evelyn Cavalcanti,nan,74198986932,nan,evelyn.cavalcanti.1040@example.com,5512934266980,True,2021-10-23 08:00:56,2026-04-13 06:01:29
1041,PJ,Pinto ME,Novais - ME,17546125000114,261760723,pinto.me.1041@example.com,5583989359538,False,2026-06-13 19:32:06,2026-10-20 18:19:23
1042,PF,Antony da Paz,nan,74744710948,nan,antony.da.paz.1042@example.com,5556912996508,True,2020-07-01 20:26:53,2024-06-17 10:24:05
1043,PF,Nathan Pastor,nan,20147288878,nan,nathan.pastor.1043@example.com,5582964186965,True,2025-12-10 02:40:08,2026-08-05 22:35:24
1044,PF,Ana Sophia Cunha,nan,99265944927,nan,ana.sophia.cunha.1044@example.com,5587961238595,True,2023-01-06 04:42:11,2023-08-08 04:57:42
1045,PJ,da Cunha S.A.,Guerra,20350473000126,823948400,da.cunha.s.a.1045@example.com,55073900869661,True,2022-08-18 20:41:26,2022-12-15 16:43:51
1046,PJ,Camargo - ME,nan,76878831000122,831139500,camargo.me.1046@example.com,5568909414915,True,2021-07-30 07:27:41,2022-09-27 06:15:31
1047,PJ,Marques - ME,Pires Moreira S.A.,16459021000100,976205344,marques.me.1047@example.com,5577979462072,True,2026-11-01 03:42:04,2026-11-17 23:59:02
1048,PJ,Teixeira EIRELI,Rios,79461321000143,292508177,teixeira.eireli.1048@example.com,5502999140688,True,2023-03-20 08:58:28,2024-10-08 08:49:43
1049,PF,Bernardo Correia,nan,98879254979,nan,bernardo.correia.1049@example.com,5537931255235,True,2020-10-30 01:22:21,2025-05-23 13:52:14
1050,PF,Bianca Martins,nan,34942399750,nan,bianca.martins.1050@example.com,5517903211920,True,2026-04-19 07:49:57,2026-05-13 06:18:53
1051,PF,Brenda Câmara,nan,44159349862,nan,brenda.c.mara.1051@example.com,5538952778956,True,2021-11-22 22:48:33,2025-10-05 21:57:33
1052,PF,Gabriel Cunha,nan,88881336235,nan,gabriel.cunha.1052@example.com,55018944490295,True,2021-12-11 03:36:04,2022-05-25 06:05:48
1053,PF,Diego Gonçalves,nan,2635135134,nan,diego.gon.alves.1053@example.com,5580916440373,True,2026-02-23 09:18:52,2026-05-23 16:40:34
1054,PF,Isis Caldeira,nan,70908972300,nan,isis.caldeira.1054@example.com,5578912778221,True,2024-09-01 06:44:40,2025-01-17 13:34:25
1055,PF,Enrico Porto,nan,88717067065,nan,enrico.porto.1055@example.com,5579982134862,True,2020-11-05 04:32:34,2022-06-10 03:19:19
1056,PF,Ísis Fernandes,nan,48656333160,nan,sis.fernandes.1056@example.com,55097936383182,True,2020-01-17 18:13:57,2022-12-16 17:04:29
1057,PF,Luiza Jesus,nan,68837281390,nan,luiza.jesus.1057@example.com,5553997079866,True,2022-10-14 23:57:54,2025-05-01 20:38:24
1058,PJ,Marques - ME,Guerra - ME,6234145000133,368205068,marques.me.1058@example.com,55012923552165,True,2020-08-04 09:56:24,2025-01-29 01:05:41
1059,PJ,Vasconcelos Ltda.,Caldeira,71703292000177,469218219,vasconcelos.ltda.1059@example.com,55059967908984,True,2025-11-23 11:03:06,2026-10-19 08:35:54
1060,PJ,Lopes Pinto - EI S.A.,Viana,24671963000185,802205093,lopes.pinto.ei.s.a.1060@example.com,5569948424959,True,2026-11-21 01:11:32,2026-12-15 06:55:17
1061,PF,Ana Luiza Ramos,nan,91414784368,nan,ana.luiza.ramos.1061@example.com,5545978870715,True,2020-06-21 07:03:20,2021-12-08 17:40:34
1062,PF,Isaac Nogueira,nan,9484191991,nan,isaac.nogueira.1062@example.com,5576973820974,True,2024-08-16 02:40:58,2025-10-24 13:50:22
1063,PF,Ana Vitória Pimenta,nan,29737838955,nan,ana.vit.ria.pimenta.1063@example.com,5577998768299,True,2025-10-01 04:06:42,2026-04-12 22:14:27
1064,PF,Sofia Monteiro,nan,52874700452,nan,sofia.monteiro.1064@example.com,55025989370858,True,2026-10-10 06:36:39,2026-12-31 10:10:07
1065,PF,Murilo Ramos,nan,33675803333,nan,murilo.ramos.1065@example.com,55035904056695,True,2023-04-01 20:12:15,2023-05-04 09:02:12
1066,PF,Mirella Nunes,nan,28876305980,nan,mirella.nunes.1066@example.com,5501924825544,True,2025-11-08 04:29:04,2025-12-19 02:08:15
1067,PJ,Moura Gonçalves - ME,nan,49460716000160,963259423,moura.gon.alves.me.1067@example.com,55089946338915,True,2020-06-10 08:36:52,2025-07-30 03:31:29
1068,PF,Eloah da Luz,nan,35942323445,nan,eloah.da.luz.1068@example.com,5552985725629,True,2026-07-22 12:57:18,2026-09-03 04:07:29
1069,PJ,Guerra Pastor S.A.,nan,40203500000145,358951381,guerra.pastor.s.a.1069@example.com,5565950784685,True,2024-08-06 05:36:36,2026-11-12 23:56:43
1070,PF,Lorenzo Sá,nan,42113606399,nan,lorenzo.s.1070@example.com,55044930349189,True,2026-03-09 04:37:40,2026-07-25 12:53:25
1071,PF,Daniel Mendes,nan,35566810993,nan,daniel.mendes.1071@example.com,5572903859340,True,2024-11-19 18:14:04,2025-01-11 07:57:59
1072,PF,Luiz Otávio Costela,nan,88155587304,nan,luiz.ot.vio.costela.1072@example.com,5541954715531,True,2025-09-23 12:35:07,2026-09-09 19:00:52
1073,PJ,Siqueira Cavalcanti Ltda.,Leão Melo e Filhos,26482972000153,813675009,siqueira.cavalcanti.ltda.1073@example.com,5521941052769,True,2024-04-28 09:18:34,2026-10-02 14:14:35
1074,PF,Camila Sampaio,nan,3809658448,nan,camila.sampaio.1074@example.com,5587980927045,True,2025-03-24 10:22:11,2026-11-04 12:57:50
1075,PJ,da Costa Moraes - EI S.A.,Guerra,16615470000108,225866059,da.costa.moraes.ei.s.a.1075@example.com,5567987442275,True,2025-06-25 11:58:12,2025-11-16 15:03:04
1076,PJ,Sousa EIRELI,Nogueira,81571598000170,596559428,sousa.eireli.1076@example.com,55049911650200,True,2026-04-08 09:47:07,2026-07-02 05:13:33
1077,PJ,Cassiano Ltda.,Porto,50370278000129,393132155,cassiano.ltda.1077@example.com,5530955708368,True,2022-10-30 04:24:25,2022-12-09 13:15:47
1078,PJ,Rodrigues Brito Ltda.,da Paz,37285003000129,889669972,rodrigues.brito.ltda.1078@example.com,55036977462025,True,2021-04-21 23:48:52,2025-08-19 04:50:14
1079,PF,Eloah Freitas,nan,68374882441,nan,eloah.freitas.1079@example.com,5531983281231,True,2022-03-05 13:34:45,2025-09-17 11:37:58
1080,PF,Guilherme Pereira,nan,1497223466,nan,guilherme.pereira.1080@example.com,55004991060183,True,2021-12-19 04:51:05,2024-12-07 07:45:00
1081,PF,Julia Mendonça,nan,49512944006,nan,julia.mendon.a.1081@example.com,55038975082768,True,2020-08-31 21:39:08,2020-12-01 17:57:17
1082,PJ,Rios - ME,Viana Cirino Ltda.,45170286000191,775458472,rios.me.1082@example.com,5529905291876,True,2025-07-28 23:58:21,2025-12-10 09:09:12
1083,PF,Isabella Siqueira,nan,37866562822,nan,isabella.siqueira.1083@example.com,5560982717217,True,2022-07-10 23:50:42,2026-08-28 02:12:05
1084,PJ,Costa Macedo e Filhos Ltda,nan,10721766000119,399205222,costa.macedo.e.filhos.ltda.1084@example.com,5599936216591,True,2026-12-03 01:28:14,2026-12-30 05:56:04
1085,PJ,da Costa ME,da Costa Cavalcante Ltda.,41247316000160,539835844,da.costa.me.1085@example.com,5517977326430,True,2025-04-27 16:48:00,2026-08-17 17:49:25
1086,PF,Lívia da Luz,nan,214362663,nan,l.via.da.luz.1086@example.com,5597991279970,True,2026-09-05 06:33:06,2026-09-17 11:00:00
1087,PF,Erick Macedo,nan,36606884799,nan,erick.macedo.1087@example.com,5520953978713,True,2025-01-02 09:47:22,2026-11-04 20:10:17
1088,PJ,Santos Ltda,nan,47855146000182,529883220,santos.ltda.1088@example.com,5525960832004,True,2020-06-04 03:23:35,2026-11-27 08:34:37
1089,PJ,Pereira EIRELI,Moreira,29748227000100,889753585,pereira.eireli.1089@example.com,55038960030443,True,2023-10-08 10:13:20,2026-06-30 18:23:18
1090,PF,Anna Liz Oliveira,nan,37495485795,nan,anna.liz.oliveira.1090@example.com,5551971523910,True,2021-03-31 05:02:10,2022-05-07 05:49:30
1091,PF,Enzo Vasconcelos,nan,10392843960,nan,enzo.vasconcelos.1091@example.com,5550914374830,True,2021-07-05 02:21:58,2021-08-17 02:46:36
1092,PJ,Abreu Oliveira - ME,Barros,38634659000172,397191260,abreu.oliveira.me.1092@example.com,55021932176720,True,2022-07-13 23:38:36,2022-11-15 22:54:50
1093,PF,Caio Camargo,nan,59408087860,nan,caio.camargo.1093@example.com,5566912201907,True,2022-10-25 16:54:49,2026-02-21 18:43:33
1094,PF,Luigi Ribeiro,nan,19531617589,nan,luigi.ribeiro.1094@example.com,5573939304936,True,2021-09-14 07:51:53,2025-07-19 12:50:54
1095,PF,Maitê Costela,nan,57382238105,nan,mait.costela.1095@example.com,5502974812421,True,2022-04-19 09:06:20,2026-12-14 22:23:05
1096,PJ,da Paz S/A Ltda,nan,71669755000121,868250952,da.paz.s.a.ltda.1096@example.com,55094962093556,True,2021-01-03 20:20:16,2021-08-30 20:35:44
1097,PF,Alexandre Cunha,nan,67875883210,nan,alexandre.cunha.1097@example.com,5595929701371,True,2024-05-15 05:35:08,2026-12-29 03:26:11
1098,PJ,da Mota Correia - ME,Novaes,532803000197,585642304,da.mota.correia.me.1098@example.com,5520927061592,False,2023-07-09 18:49:46,2025-08-07 22:38:22
1099,PJ,da Conceição S.A.,da Mota,14322263000121,029907166,da.concei.o.s.a.1099@example.com,5506932248155,True,2023-10-25 11:32:42,2024-01-27 07:55:28
1100,PF,Emanuel Rodrigues,nan,83925984151,nan,emanuel.rodrigues.1100@example.com,5534903010956,True,2024-11-11 00:47:20,2026-04-16 15:42:05
1101,PJ,Nunes S.A.,Freitas,47188536000146,649157955,nunes.s.a.1101@example.com,5562934712476,True,2023-07-23 01:01:22,2025-05-28 07:07:36
1102,PF,Daniel Aparecida,nan,64317967804,nan,daniel.aparecida.1102@example.com,5501981030683,True,2020-08-27 02:26:27,2024-01-12 22:52:07
1103,PJ,Machado - ME,Teixeira,94607067000132,172680808,machado.me.1103@example.com,5557912901507,True,2022-12-17 12:41:50,2026-06-16 16:20:37
1104,PJ,Costa - EI Ltda,Jesus - ME,82072517000150,130735104,costa.ei.ltda.1104@example.com,5584974362130,True,2020-12-12 02:16:33,2022-07-13 10:44:28
1105,PF,Pedro Henrique Cirino,nan,22908767716,nan,pedro.henrique.cirino.1105@example.com,5588957669470,True,2023-09-21 01:47:09,2026-09-15 19:07:05
1106,PF,Dante Novais,nan,7333106560,nan,dante.novais.1106@example.com,5553939627466,True,2022-12-20 17:24:29,2026-09-06 17:32:27
1107,PJ,Cassiano Ltda,nan,16235614000192,159183270,cassiano.ltda.1107@example.com,5504966614590,True,2020-08-06 19:00:26,2022-05-19 10:42:11
1108,PF,Danilo Aragão,nan,91784372960,nan,danilo.arag.o.1108@example.com,55097971400493,True,2025-02-24 09:48:41,2026-08-18 19:24:36
1109,PJ,Silva - EI S.A.,Oliveira,47002394000180,053152049,silva.ei.s.a.1109@example.com,5580994976987,True,2022-10-08 07:31:37,2023-02-21 09:11:43
1110,PF,Heloisa Ramos,nan,74677527504,nan,heloisa.ramos.1110@example.com,5537997166984,True,2022-08-18 18:54:03,2025-02-24 18:11:05
1111,PF,Noah Garcia,nan,73070662030,nan,noah.garcia.1111@example.com,5523974077943,True,2026-07-19 03:08:32,2026-10-30 18:38:09
1112,PF,Erick Teixeira,nan,75513210983,nan,erick.teixeira.1112@example.com,5562938994991,True,2020-09-10 09:15:33,2025-01-24 07:09:09
1113,PF,Melissa Albuquerque,nan,55094818970,nan,melissa.albuquerque.1113@example.com,5542962037087,True,2025-06-25 06:01:58,2026-09-07 11:49:08
1114,PF,Eloá Caldeira,nan,11904094961,nan,elo.caldeira.1114@example.com,5560920418135,True,2024-06-17 04:06:44,2024-12-31 12:12:24
1115,PF,Sophie Peixoto,nan,61531387306,nan,sophie.peixoto.1115@example.com,5597921170889,True,2024-01-13 06:38:50,2024-10-20 02:46:42
1116,PF,Thomas Alves,nan,75163536800,nan,thomas.alves.1116@example.com,5586944822175,True,2022-12-17 20:35:31,2026-04-30 23:46:22
1117,PF,Sophie Sousa,nan,57046565791,nan,sophie.sousa.1117@example.com,5597985708200,False,2024-04-05 01:58:39,2024-12-28 20:03:09
1118,PF,Vitor Hugo Aparecida,nan,1899045856,nan,vitor.hugo.aparecida.1118@example.com,5575971236914,True,2021-09-10 18:40:46,2021-10-07 08:43:11
1119,PJ,Borges EIRELI,Castro - EI,6043572000134,794296882,borges.eireli.1119@example.com,55069970409531,True,2023-07-26 10:10:09,2026-01-14 23:57:24
1120,PF,Caio Vieira,nan,91180174950,nan,caio.vieira.1120@example.com,5561956078327,True,2021-11-04 13:48:59,2025-07-24 12:27:43
1121,PJ,Rocha ME,nan,96690903000110,883565179,rocha.me.1121@example.com,5524909649668,True,2023-08-08 09:22:07,2024-08-15 00:27:29
1122,PF,João Pimenta,nan,47329833240,nan,jo.o.pimenta.1122@example.com,5504978421702,True,2021-05-02 05:28:35,2024-03-28 00:39:44
1123,PF,Maitê Caldeira,nan,24460606178,nan,mait.caldeira.1123@example.com,5522959364882,True,2021-02-04 01:52:59,2025-10-14 11:31:54
1124,PF,Theodoro Oliveira,nan,43852105439,nan,theodoro.oliveira.1124@example.com,5548968839062,True,2024-06-25 20:27:54,2026-11-24 06:45:31
1125,PJ,Gonçalves Ltda,Cassiano,61576062000130,879916091,gon.alves.ltda.1125@example.com,5541931935923,True,2021-01-24 19:09:53,2025-03-31 02:46:44
1126,PJ,Caldeira S.A.,nan,15733617000193,337605230,caldeira.s.a.1126@example.com,5558981650254,True,2026-10-20 16:59:48,2026-12-14 06:42:39
1127,PF,Thales Casa Grande,nan,90298021200,nan,thales.casa.grande.1127@example.com,5519916503440,True,2020-03-04 09:02:25,2022-11-14 03:31:15
1128,PJ,Guerra S.A.,nan,4179566000183,177182498,guerra.s.a.1128@example.com,5580988067821,True,2024-02-25 03:58:22,2026-06-26 04:17:49
1129,PF,Bruno Macedo,nan,8714195488,nan,bruno.macedo.1129@example.com,5568913592664,True,2022-06-13 08:41:22,2022-10-16 19:36:24
1130,PJ,Pimenta S.A.,Sampaio Pacheco - ME,7173547000138,987486941,pimenta.s.a.1130@example.com,5559945011929,True,2025-12-26 12:15:36,2026-12-19 13:07:42
1131,PF,Emilly Araújo,nan,68181768876,nan,nan,55053960511716,True,2023-11-02 04:29:02,2025-11-01 17:33:22
1132,PF,Ana Liz da Conceição,nan,89452320796,nan,ana.liz.da.concei.o.1132@example.com,5588963653621,True,2021-08-24 23:34:40,2021-12-06 19:46:33
1133,PF,Joana Duarte,nan,51246330261,nan,joana.duarte.1133@example.com,5590967000994,True,2026-06-25 08:22:56,2026-12-02 04:51:38
1134,PF,Kaique Moura,nan,51244784389,nan,kaique.moura.1134@example.com,5542904664896,True,2023-12-14 14:56:28,2026-10-23 21:32:12
1135,PJ,Monteiro S.A.,Aragão,28045652000161,564204565,monteiro.s.a.1135@example.com,55075980974533,True,2021-09-10 06:53:45,2026-03-01 17:45:09
1136,PF,Ana Lima,nan,18992068506,nan,ana.lima.1136@example.com,55035946622654,True,2023-09-17 13:21:11,2026-07-28 05:27:03
1137,PF,Cauê Gonçalves,nan,92356138331,nan,cau.gon.alves.1137@example.com,5599953006221,True,2020-09-12 07:14:48,2024-01-20 01:15:21
1138,PJ,Cassiano da Rocha S.A.,Lima,73747694000107,774625916,cassiano.da.rocha.s.a.1138@example.com,5511924115848,True,2020-07-08 06:08:46,2021-09-26 08:13:51
1139,PJ,Araújo ME,Teixeira - EI,28943237000125,017986778,ara.jo.me.1139@example.com,55031929957047,True,2025-11-08 20:41:38,2026-09-08 04:18:12
1140,PJ,Silva Jesus Ltda.,Porto Lima S/A,23640452000133,212038437,silva.jesus.ltda.1140@example.com,5536959680785,True,2022-04-22 08:04:10,2025-01-25 09:34:46
1141,PF,Eloá Freitas,nan,31503770800,nan,elo.freitas.1141@example.com,5582942183854,True,2025-10-27 03:31:52,2026-07-25 17:11:05
1142,PJ,Sá ME,Aragão,12790414000140,064454752,s.me.1142@example.com,5511923274897,True,2026-02-16 20:30:10,2026-12-01 22:18:21
1143,PF,Antonella Machado,nan,82718858559,nan,antonella.machado.1143@example.com,55063934272038,False,2024-01-26 12:39:22,2026-11-20 20:23:39
1144,PF,Maria Helena Rodrigues,nan,56927415203,nan,maria.helena.rodrigues.1144@example.com,55017950801963,True,2022-10-16 11:05:04,2022-12-26 02:36:24
1145,PF,José Miguel Farias,nan,10882545787,nan,jos.miguel.farias.1145@example.com,5506993588249,True,2026-08-29 23:51:34,2026-11-21 07:36:27
1146,PF,Lucas da Conceição,nan,50876389027,nan,lucas.da.concei.o.1146@example.com,5500918167784,True,2025-06-12 11:39:24,2025-07-08 15:18:49
1147,PF,Ana Lívia Lima,nan,76073155948,nan,ana.l.via.lima.1147@example.com,5524944544608,True,2022-01-01 12:28:18,2023-09-25 08:30:39
1148,PF,Vitor Fonseca,nan,4181646904,nan,vitor.fonseca.1148@example.com,5579993781053,True,2021-07-08 22:00:14,2024-10-30 23:16:44
1149,PF,Camila Casa Grande,nan,17795926550,nan,camila.casa.grande.1149@example.com,5578984869996,True,2023-05-23 03:32:19,2026-04-14 08:33:14
1150,PJ,TeixeiraSales - EI Ltda,das Neves Ltda.,52269552000101,792714724,teixeira.sales.ei.ltda.1150@example.com,5530919864242,True,2022-08-29 20:05:13,2023-03-31 06:12:33
1151,PF,Henry Gabriel Pastor,nan,51440043779,nan,henry.gabriel.pastor.1151@example.com,55028933912187,True,2021-06-10 12:17:50,2024-05-31 00:22:44
1152,PF,Matteo Castro,nan,28339320653,nan,matteo.castro.1152@example.com,5532988098322,True,2025-02-26 05:49:40,2025-09-03 09:16:21
1153,PF,Augusto Camargo,nan,13202396412,nan,augusto.camargo.1153@example.com,5523920018676,True,2023-12-20 09:40:27,2025-03-22 23:49:26
1154,PF,Bruna Aparecida,nan,27776962252,nan,bruna.aparecida.1154@example.com,5589987610814,True,2023-02-20 01:37:12,2024-12-10 20:55:55
1155,PJ,Freitas Gomes S/A ME,nan,38717118000108,403845319,freitas.gomes.s.a.me.1155@example.com,5507946823546,True,2021-07-02 18:03:27,2021-09-03 17:41:51
1156,PF,Luara Rocha,nan,42308512784,nan,luara.rocha.1156@example.com,5500930762054,True,2020-04-30 04:59:18,2026-03-07 17:12:09
1157,PF,Dr. Pedro Lucas Barbosa,nan,96628054861,nan,dr.pedro.lucas.barbosa.1157@example.com,5500966664110,True,2026-05-22 20:29:44,2026-11-25 21:09:06
1158,PF,Maria Júlia Freitas,nan,19036160340,nan,maria.j.lia.freitas.1158@example.com,5511934078516,True,2024-09-08 23:25:58,2025-05-15 02:42:25
1159,PF,Juliana Vargas,nan,67665931995,nan,juliana.vargas.1159@example.com,5570989058366,True,2024-08-03 16:38:03,2025-08-18 11:27:31
1160,PJ,da Rocha Novaes S.A.,Nascimento,90617091000100,999626970,da.rocha.novaes.s.a.1160@example.com,5538968889178,True,2022-11-13 08:51:22,2026-02-02 22:43:11
1161,PF,Raquel Viana,nan,17160295200,nan,raquel.viana.1161@example.com,5515905962571,True,2024-09-16 05:37:56,2025-11-21 14:36:03
1162,PF,Mirella Garcia,nan,46091753983,nan,mirella.garcia.1162@example.com,5593920126578,True,2024-12-06 19:09:20,2025-02-20 10:45:33
1163,PJ,Garcia Albuquerque Ltda.,Novaes S/A,85615314000151,952175585,garcia.albuquerque.ltda.1163@example.com,5577974127469,True,2022-09-27 07:15:10,2023-11-02 23:08:06
1164,PJ,Viana Barbosa S/A Ltda,da Mota Borges - EI,60500461000155,962642229,viana.barbosa.s.a.ltda.1164@example.com,55058991704542,True,2020-02-29 06:25:23,2024-05-15 03:40:08
1165,PF,Yuri Ferreira,nan,88365386496,nan,yuri.ferreira.1165@example.com,5557905682092,True,2023-08-02 01:09:40,2024-07-22 11:11:22
1166,PF,Luiz Otávio Monteiro,nan,73520291258,nan,luiz.ot.vio.monteiro.1166@example.com,5590901635640,True,2023-12-05 15:18:59,2026-10-05 02:20:15
1167,PF,Eloá Cunha,nan,55708489758,nan,elo.cunha.1167@example.com,55047928289540,True,2020-03-19 21:44:12,2022-04-08 17:44:52
1168,PJ,Borges - ME,nan,85801629000193,882247312,borges.me.1168@example.com,5516985071058,True,2023-07-16 11:56:16,2025-05-04 07:49:00
1169,PF,Ana Liz Borges,nan,36702177119,nan,ana.liz.borges.1169@example.com,5595909271152,True,2025-03-14 07:20:48,2025-07-18 10:32:33
1170,PF,Anna Liz Souza,nan,52406317510,nan,anna.liz.souza.1170@example.com,5553970923007,True,2025-05-18 06:29:56,2026-03-10 03:25:53
1171,PF,Pedro Pastor,nan,48570677650,nan,pedro.pastor.1171@example.com,5500974189485,False,2026-08-23 09:04:19,2026-09-13 08:16:55
1172,PF,Sra. Heloísa Ramos,nan,73693081468,nan,sra.helo.sa.ramos.1172@example.com,55098976989365,True,2024-12-26 05:44:58,2026-11-07 18:35:44
1173,PJ,Peixoto da Cunha Ltda.,Vargas,73495062000195,161982734,peixoto.da.cunha.ltda.1173@example.com,5513910450258,True,2022-05-29 15:56:48,2026-10-14 17:57:48
1174,PJ,Câmara Ltda,Azevedo Martins Ltda.,24966211000141,357483526,c.mara.ltda.1174@example.com,5506948606739,True,2023-07-14 05:22:58,2023-07-24 19:14:19
1175,PF,Hellena Silva,nan,20566969670,nan,hellena.silva.1175@example.com,5548983842536,True,2020-09-30 10:29:34,2026-07-10 20:13:31
1176,PF,Letícia Guerra,nan,50028279000,nan,let.cia.guerra.1176@example.com,55080955077406,True,2020-07-22 16:27:18,2026-02-08 16:05:47
1177,PF,Dr. Lucas Gabriel Fogaça,nan,29089334203,nan,dr.lucas.gabriel.foga.a.1177@example.com,5556923920908,True,2022-10-11 15:23:59,2024-02-25 02:15:19
1178,PF,Dr. Cauê Aparecida,nan,8033512911,nan,dr.cau.aparecida.1178@example.com,55040991311178,True,2021-05-01 01:45:14,2024-09-12 13:20:13
1179,PJ,Brito Ltda,Casa Grande Ltda.,33558691000100,476022069,brito.ltda.1179@example.com,5535941201227,True,2024-06-29 08:28:06,2025-10-20 02:42:42
1180,PJ,Viana ME,Araújo,57983591000181,026015153,viana.me.1180@example.com,55059947950740,True,2026-01-11 13:16:09,2026-03-02 00:23:34
1181,PJ,Brito EIRELI,Santos,44232828000140,327980595,brito.eireli.1181@example.com,5531900649340,True,2024-04-27 05:53:13,2025-08-22 01:06:28
1182,PF,Dante Abreu,nan,57905543340,nan,dante.abreu.1182@example.com,5552903608941,True,2024-06-30 07:46:31,2025-08-23 23:21:51
1183,PJ,Nogueira Ltda.,Câmara e Filhos,41709525000188,599285535,nogueira.ltda.1183@example.com,5552905610067,False,2025-01-26 03:27:09,2025-08-15 01:03:54
1184,PJ,Ramos S/A Ltda,Oliveira,83065940000196,680186774,ramos.s.a.ltda.1184@example.com,5537984233944,True,2026-08-26 07:07:45,2026-11-26 19:18:01
1185,PJ,Câmara Ltda,Abreu - ME,2247802000126,776255032,c.mara.ltda.1185@example.com,5501973654262,True,2021-12-03 02:34:12,2024-11-09 22:37:46
1186,PF,Cauê Marques,nan,91472191811,nan,cau.marques.1186@example.com,5542990292334,True,2023-02-26 21:17:18,2023-09-18 13:45:47
1187,PF,Sr. Bernardo Albuquerque,nan,63990207199,nan,sr.bernardo.albuquerque.1187@example.com,5590960530886,True,2020-08-04 03:42:06,2026-06-09 23:26:02
